customer_name,customer_id,order_ref,product_group,process_step,circuit_id,reg_date,plan_done_date,clean_order_date,agreed_date,agreed_installation_date,FM_date,finalize_access_date,latest_agreed_date,order_counter,last_update_timestamp
NorgesGruppen Data AS,232,368320,IPVPN,validate & disp.,32231152,19.01.2016,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,368346,IPVPN,finalize access,32235192,19.01.2016,03.02.2016,03.02.2016,01.07.2016,01.07.2016,,,01.07.2016,1,"42486,858611111"
Ice Communication Norge AS,267,369237,IPVPN,complete order,28942074,28.01.2016,08.02.2016,29.01.2016,04.03.2016,04.03.2016,,02.04.2016,04.03.2016,1,"42486,858611111"
NorgesGruppen Data AS,232,399168,IPVPN,plan & design,60295212,08.04.2016,,09.04.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,399195,IPVPN,validate & disp.,,11.04.2016,,,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,369260,IPVPN,finalize access,28724040,28.01.2016,08.02.2016,29.01.2016,04.03.2016,04.03.2016,,,04.03.2016,1,"42486,858611111"
Ice Communication Norge AS,267,369232,IPVPN,complete order,28647548,28.01.2016,08.02.2016,28.01.2016,04.03.2016,04.03.2016,,08.05.2016,04.03.2016,1,"42486,858611111"
Ice Communication Norge AS,267,369234,IPVPN,finalize access,28678032,28.01.2016,08.02.2016,28.01.2016,04.03.2016,04.03.2016,,,04.03.2016,1,"42486,858611111"
Forbrukerrådet,672,399211,IPVPN,plan & design,28344587,11.04.2016,,20.04.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,368369,IPVPN,complete order,28657249,19.01.2016,15.02.2016,04.02.2016,04.03.2016,04.03.2016,,03.03.2016,04.03.2016,1,"42486,858611111"
NorgesGruppen Data AS,232,368340,IPVPN,finalize access,32196610,19.01.2016,03.02.2016,03.02.2016,01.07.2016,01.07.2016,,,01.07.2016,1,"42486,858611111"
Ice Communication Norge AS,267,399194,IPVPN,validate & disp.,,11.04.2016,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,368344,IPVPN,finalize access,32174866,19.01.2016,03.02.2016,03.02.2016,01.07.2016,01.07.2016,,,01.07.2016,1,"42486,858611111"
Ice Communication Norge AS,267,395349,IPVPN,plan & design,28970847,10.03.2016,,11.03.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,399207,IPVPN,validate & disp.,,11.04.2016,,,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,369270,IPVPN,finalize access,28630736,28.01.2016,08.02.2016,29.01.2016,04.03.2016,04.03.2016,,,04.03.2016,1,"42486,858611111"
Ice Communication Norge AS,267,369276,IPVPN,complete order,28673099,28.01.2016,08.02.2016,29.01.2016,04.03.2016,04.03.2016,,08.05.2016,04.03.2016,1,"42486,858611111"
Ice Communication Norge AS,267,369279,IPVPN,complete order,28758816,28.01.2016,08.02.2016,29.01.2016,04.03.2016,04.03.2016,,08.05.2016,04.03.2016,1,"42486,858611111"
Ice Communication Norge AS,267,369236,IPVPN,finalize access,28470181,28.01.2016,08.02.2016,28.01.2016,04.03.2016,04.03.2016,,,04.03.2016,1,"42486,858611111"
Ice Communication Norge AS,267,369230,IPVPN,complete order,28600683,28.01.2016,08.02.2016,28.01.2016,04.03.2016,04.03.2016,,12.05.2016,04.03.2016,1,"42486,858611111"
Ice Communication Norge AS,267,399193,IPVPN,validate & disp.,,11.04.2016,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,368342,IPVPN,finalize access,32518339,19.01.2016,03.02.2016,03.02.2016,01.07.2016,01.07.2016,,,01.07.2016,1,"42486,858611111"
NorgesGruppen Data AS,232,368343,IPVPN,finalize access,32518347,19.01.2016,24.05.2016,24.02.2016,13.06.2016,02.06.2016,,,13.06.2016,1,"42486,858611111"
Motor Data AS,673,347952,Internet,plan & design,,10.07.2015,,16.07.2015,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,397469,IPVPN,plan & design,28968284,08.04.2016,,13.04.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,399151,IPVPN,plan & design,28433289,08.04.2016,,13.04.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,369259,IPVPN,complete order,28913639,28.01.2016,24.02.2016,05.02.2016,04.03.2016,23.02.2016,,14.03.2016,04.03.2016,1,"42486,858611111"
Ice Communication Norge AS,267,369269,IPVPN,plan & design,28728153,28.01.2016,,11.02.2016,,,,13.04.2016,,1,"42486,858611111"
Ice Communication Norge AS,267,369225,IPVPN,complete order,28734157,28.01.2016,08.02.2016,28.01.2016,04.03.2016,04.03.2016,,18.05.2016,04.03.2016,1,"42486,858611111"
Ice Communication Norge AS,267,399197,IPVPN,validate & disp.,,11.04.2016,,,,,,,,1,"42486,858611111"
DOORWAY IQ Data AS,674,395726,Internet,plan & design,28112037,11.04.2016,,10.05.2016,,,,,,1,"42486,858611111"
SOPRA STERIA AS,201,368395,IPVPN,finalize access,msip-000893,19.01.2016,17.03.2016,17.03.2016,17.03.2016,,,,17.03.2016,1,"42486,858611111"
NorgesGruppen Data AS,232,368400,IPVPN,finalize access,32240088,19.01.2016,03.02.2016,03.02.2016,01.07.2016,01.07.2016,,,01.07.2016,1,"42486,858611111"
Ice Communication Norge AS,267,369285,IPVPN,plan & design,28311097,28.01.2016,,05.02.2016,,,,04.03.2016,,1,"42486,858611111"
Ice Communication Norge AS,267,369283,IPVPN,plan & design,28410896,28.01.2016,,11.02.2016,,,,18.05.2016,,1,"42486,858611111"
Ice Communication Norge AS,267,369282,IPVPN,plan & design,28845496,28.01.2016,,11.02.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,369277,IPVPN,plan & design,28605061,28.01.2016,,11.02.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,369263,IPVPN,plan & design,28737629,28.01.2016,,11.02.2016,,,,13.04.2016,,1,"42486,858611111"
NorgesGruppen Data AS,232,368398,IPVPN,finalize access,28161882,19.01.2016,03.02.2016,03.02.2016,01.07.2016,01.07.2016,,,01.07.2016,1,"42486,858611111"
Norlandia Care AB,519,399156,IPVPN,finalize access,28764777,08.04.2016,28.04.2016,11.04.2016,08.07.2016,29.06.2016,,,08.07.2016,1,"42486,858611111"
Norlandia Förskolor AB,570,399129,IPVPN,finalize access,28532394,08.04.2016,02.05.2016,11.04.2016,14.06.2016,03.06.2016,,,14.06.2016,1,"42486,858611111"
Implenia Norge AS,675,400847,Internet,finalize access,28485339,26.04.2016,17.05.2016,27.04.2016,17.08.2016,08.08.2016,,,17.08.2016,1,"42486,858611111"
Ice Communication Norge AS,267,369265,IPVPN,complete order,28981699,28.01.2016,24.02.2016,11.02.2016,04.03.2016,23.02.2016,,06.04.2016,04.03.2016,1,"42486,858611111"
NorgesGruppen Data AS,232,368380,IPVPN,validate & disp.,32256225,19.01.2016,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,368388,IPVPN,finalize access,32259782,19.01.2016,03.02.2016,03.02.2016,01.07.2016,01.07.2016,,,01.07.2016,1,"42486,858611111"
Ice Communication Norge AS,267,369271,IPVPN,plan & design,28337725,28.01.2016,,11.02.2016,,,,15.04.2016,,1,"42486,858611111"
Ice Communication Norge AS,267,369256,IPVPN,complete order,,28.01.2016,08.02.2016,29.01.2016,04.03.2016,04.03.2016,,08.05.2016,04.03.2016,1,"42486,858611111"
NorgesGruppen Data AS,232,368328,IPVPN,finalize access,32196616,19.01.2016,03.02.2016,03.02.2016,01.07.2016,01.07.2016,,,01.07.2016,1,"42486,858611111"
EWOS HOLDING AS,375,399216,IPVPN,validate & disp.,28300569,11.04.2016,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,371314,IPVPN,plan & design,28774169,09.02.2016,,11.04.2016,,,,,,1,"42486,858611111"
Norlandia Förskolor AB,570,399135,IPVPN,finalize access,28564188,08.04.2016,02.05.2016,11.04.2016,16.06.2016,07.06.2016,,,16.06.2016,1,"42486,858611111"
Ice Communication Norge AS,267,399204,IPVPN,validate & disp.,,11.04.2016,,,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,369288,IPVPN,plan & design,28974887,28.01.2016,,11.02.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,399202,IPVPN,validate & disp.,,11.04.2016,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,371435,IPVPN,finalize access,28104120,08.02.2016,23.05.2016,23.05.2016,09.06.2016,25.05.2016,,,09.06.2016,1,"42486,858611111"
MATMERK,676,399227,Internet,plan & design,28103658,11.04.2016,,25.04.2016,15.08.2016,15.08.2016,,,15.08.2016,1,"42486,858611111"
Xfiber AS,164,400880,Capacity,plan & design,28318193,26.04.2016,,28.04.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,369272,IPVPN,plan & design,28702968,28.01.2016,,11.02.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,369287,IPVPN,plan & design,28737974,28.01.2016,,05.02.2016,,,,18.04.2016,,1,"42486,858611111"
Ice Communication Norge AS,267,369221,IPVPN,complete order,28986612,28.01.2016,08.02.2016,29.01.2016,04.03.2016,04.03.2016,,08.05.2016,04.03.2016,1,"42486,858611111"
BMC Trading AS,240,400975,Internet,finalize access,28652189,26.04.2016,09.05.2016,27.04.2016,01.06.2016,23.05.2016,,,01.06.2016,1,"42486,858611111"
T-Systems Nordic TC Services (Norway Branch),677,400181,Ethernet,complete order,28842648,19.04.2016,28.04.2016,27.04.2016,13.05.2016,06.05.2016,,09.05.2016,13.05.2016,1,"42486,858611111"
Norsk Medisinaldepot AS,411,399226,IPVPN,plan & design,28500178,11.04.2016,,11.04.2016,,,,,,1,"42486,858611111"
FIBEX AS,678,399236,Internet,finalize access,28686726,11.04.2016,26.04.2016,12.04.2016,02.06.2016,24.05.2016,,,02.06.2016,1,"42486,858611111"
NorgesGruppen Data AS,232,353959,IPVPN,plan & design,28319715,22.09.2015,,28.10.2015,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,369284,IPVPN,complete order,28533689,28.01.2016,08.02.2016,01.02.2016,04.03.2016,04.03.2016,,02.04.2016,04.03.2016,1,"42486,858611111"
Ice Communication Norge AS,267,369291,IPVPN,plan & design,28623970,28.01.2016,,11.02.2016,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,368404,IPVPN,finalize access,28671844,19.01.2016,03.02.2016,03.02.2016,01.07.2016,01.07.2016,,,01.07.2016,1,"42486,858611111"
Phonero,311,370443,Ethernet,validate & disp.,28909843,05.02.2016,,,,,,,,1,"42486,858611111"
Møre og Romsdal Fylkeskommune,285,325115,IPVPN,finalize access,28430055,30.01.2015,18.02.2015,04.02.2015,21.04.2015,10.04.2015,,,21.04.2015,1,"42486,858611111"
NorgesGruppen Data AS,232,368394,IPVPN,finalize access,32175706,19.01.2016,03.02.2016,03.02.2016,01.07.2016,01.07.2016,,,01.07.2016,1,"42486,858611111"
Ice Communication Norge AS,267,369289,IPVPN,finalize access,28800557,28.01.2016,08.02.2016,01.02.2016,04.03.2016,04.03.2016,,,04.03.2016,1,"42486,858611111"
Ice Communication Norge AS,267,369274,IPVPN,finalize access,28380803,28.01.2016,08.02.2016,01.02.2016,04.03.2016,04.03.2016,,,04.03.2016,1,"42486,858611111"
Ice Communication Norge AS,267,369218,IPVPN,complete order,28916234,28.01.2016,08.02.2016,29.01.2016,04.03.2016,04.03.2016,,29.02.2016,04.03.2016,1,"42486,858611111"
Atea AS.,234,399256,IPVPN,finalize access,28649843,11.04.2016,11.05.2016,12.04.2016,08.07.2016,30.05.2016,,,08.07.2016,1,"42486,858611111"
SØNSTERUD AS,679,399276,IPVPN,finalize access,28803865,11.04.2016,13.04.2016,12.04.2016,27.05.2016,18.05.2016,,,27.05.2016,1,"42486,858611111"
NorgesGruppen Data AS,232,399283,IPVPN,finalize access,28519682,11.04.2016,18.05.2016,18.04.2016,14.06.2016,14.06.2016,,,14.06.2016,1,"42486,858611111"
REGNSKAPSAVDELING 1 AS,680,5503503,Internet,finalize access,28468766,11.04.2016,26.04.2016,12.04.2016,27.05.2016,18.05.2016,,,27.05.2016,1,"42486,858611111"
MEDTRONIC NORGE AS,681,399288,Internet,validate & disp.,32214923,11.04.2016,,,,,,,,1,"42486,858611111"
Atea AS.,234,399289,IPVPN,finalize access,28842390,11.04.2016,11.05.2016,12.04.2016,08.07.2016,31.05.2016,,,08.07.2016,1,"42486,858611111"
SKATTØRA 66 AS,682,5503484,Internet,finalize access,28806483,11.04.2016,25.04.2016,12.04.2016,07.06.2016,02.06.2016,,,13.06.2016,1,"42486,858611111"
KOMMUNAL LANDSPENSJONSKASSE GJENSIDI,303,399319,Internet,validate & disp.,28102070,13.05.2016,,,,,,,,1,"42486,858611111"
OSLO KOMMUNE UTVIKLINGS- OG KOMPETANSEETATEN ved Fakturasentralen,683,399297,Capacity,finalize access,10303761,11.04.2016,22.04.2016,12.04.2016,20.05.2016,02.06.2016,,,06.06.2016,1,"42486,858611111"
NorgesGruppen Data AS,232,371029,IPVPN,validate & disp.,32217648,08.02.2016,,,,,,,,1,"42486,858611111"
Crystal Restaurant AS,684,395142,Internet,validate & disp.,28508452,09.03.2016,,,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,395292,IPVPN,plan & design,28649209,10.03.2016,,11.03.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,395275,IPVPN,plan & design,28739426,10.03.2016,,11.03.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,395270,IPVPN,plan & design,28955020,10.03.2016,,11.03.2016,,,,,,1,"42486,858611111"
METRO EIENDOMSMEGLING AS,685,5503510,Internet,finalize access,28669096,11.04.2016,04.05.2016,12.04.2016,29.06.2016,20.06.2016,,,29.06.2016,1,"42486,858611111"
Ice Communication Norge AS,267,395267,IPVPN,plan & design,28456211,10.03.2016,,11.03.2016,,,,12.05.2016,,1,"42486,858611111"
Ice Communication Norge AS,267,395265,IPVPN,plan & design,28915476,10.03.2016,,11.03.2016,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,363203,IPVPN,validate & disp.,12084042,29.11.2015,,,,,,,,1,"42486,858611111"
Beck Maskin AS,686,368447,Internet,finalize access,28263,20.01.2016,28.01.2016,27.01.2016,22.02.2016,31.08.2016,,,07.09.2016,1,"42486,858611111"
SONANS PRIVATGYMNAS AS,687,393448,IPVPN,plan & design,28294730,22.02.2016,,06.05.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,395283,IPVPN,plan & design,28682081,10.03.2016,,11.03.2016,,,,,,1,"42486,858611111"
Lindbakgruppen AS,247,368455,IPVPN,plan & design,28515390,20.01.2016,,27.01.2016,,,,,,1,"42486,858611111"
NextGenTel AS,228,397574,Capacity,plan & design,10303790,29.03.2016,,18.04.2016,,,,,,1,"42486,858611111"
SANDNESSJØEN FISKEFORRETNING AS,688,354297,Internet,finalize access,28491448,24.09.2015,05.10.2015,02.10.2015,28.10.2015,26.10.2015,,,28.10.2015,1,"42486,858611111"
NorgesGruppen Data AS,232,399349,IPVPN,validate & disp.,28836280,12.04.2016,,,,,,,,1,"42486,858611111"
Japan Photo Sverige AB,431,348173,IPVPN,complete order,28814927,14.07.2015,04.08.2015,20.07.2015,09.10.2015,21.09.2015,,30.11.2015,09.10.2015,1,"42486,858611111"
NextGenTel AS,228,399332,Capacity,plan & design,10302730,12.04.2016,,19.04.2016,,,,,,1,"42486,858611111"
NextGenTel AS,228,399352,Capacity,plan & design,10303826,12.04.2016,,25.04.2016,,,,,,1,"42486,858611111"
NextGenTel AS,228,399353,Capacity,plan & design,10303827,12.04.2016,,25.04.2016,,,,,,1,"42486,858611111"
EFFEKTIV REGNSKAPSSERVICE AS,689,368470,Internet,finalize access,28935826,20.01.2016,08.02.2016,21.01.2016,03.08.2016,25.07.2016,,,03.08.2016,1,"42486,858611111"
Ice Communication Norge AS,267,395277,IPVPN,plan & design,28486231,10.03.2016,,11.03.2016,,,,09.05.2016,,1,"42486,858611111"
NextGenTel AS,228,399334,Capacity,plan & design,10302964,12.04.2016,,19.04.2016,,,,,,1,"42486,858611111"
NextGenTel AS,228,399348,Capacity,plan & design,10303881,12.04.2016,,03.05.2016,,,,,,1,"42486,858611111"
Run-Time AS,526,5503513,Internet,finalize access,28320868,12.04.2016,25.04.2016,13.04.2016,06.07.2016,27.06.2016,,,06.07.2016,1,"42486,858611111"
Ice Communication Norge AS,267,369252,IPVPN,complete order,28636384,28.01.2016,08.02.2016,29.01.2016,04.03.2016,04.03.2016,,04.05.2016,04.03.2016,1,"42486,858611111"
NextGenTel AS,228,399338,Capacity,plan & design,10302705,12.04.2016,,16.04.2016,,,,,,1,"42486,858611111"
NextGenTel AS,228,399343,Capacity,plan & design,10303782,12.04.2016,,16.04.2016,,,,,,1,"42486,858611111"
Japan Photo Sverige AB,431,348169,IPVPN,complete order,28911885,14.07.2015,11.08.2015,20.07.2015,27.10.2015,06.10.2015,,30.11.2015,27.10.2015,1,"42486,858611111"
Japan Photo Sverige AB,431,348171,IPVPN,complete order,28690714,14.07.2015,04.08.2015,20.07.2015,23.10.2015,05.10.2015,,30.11.2015,23.10.2015,1,"42486,858611111"
NextGenTel AS,228,399341,Capacity,plan & design,10302933,12.04.2016,,19.04.2016,,,,,,1,"42486,858611111"
NextGenTel AS,228,399346,Capacity,plan & design,10303835,12.04.2016,,26.04.2016,,,,,,1,"42486,858611111"
Japan Photo Sverige AB,431,348175,IPVPN,complete order,28888175,14.07.2015,12.08.2015,20.07.2015,23.10.2015,05.10.2015,,30.11.2015,23.10.2015,1,"42486,858611111"
NorgesGruppen Data AS,232,399372,IPVPN,validate & disp.,60439441,12.04.2016,,,,,,,,1,"42486,858611111"
Q 33 HOTELLDRIFT AS,690,5503517,Internet,finalize access,28908480,12.04.2016,25.04.2016,13.04.2016,30.06.2016,21.06.2016,,,30.06.2016,1,"42486,858611111"
NextGenTel AS,228,399331,Capacity,plan & design,10302446,12.04.2016,,19.04.2016,,,,,,1,"42486,858611111"
NextGenTel AS,228,399354,Capacity,plan & design,10303917,12.04.2016,,11.05.2016,,,,,,1,"42486,858611111"
Direktoratet for nødkommunikasjon DNK,235,399367,IPVPN,plan & design,28877684,12.04.2016,,09.05.2016,,,,,,1,"42486,858611111"
NextGenTel AS,228,399359,Capacity,plan & design,10302834,12.04.2016,,19.04.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,395308,IPVPN,plan & design,28910578,10.03.2016,,11.03.2016,,,,25.05.2016,,1,"42486,858611111"
Ice Communication Norge AS,267,395286,IPVPN,plan & design,28736979,10.03.2016,,11.03.2016,,,,10.05.2016,,1,"42486,858611111"
Ice Communication Norge AS,267,395280,IPVPN,plan & design,28841769,10.03.2016,,11.03.2016,,,,,,1,"42486,858611111"
Direktoratet for nødkommunikasjon DNK,235,354419,IPVPN,complete order,28826025,28.09.2015,10.11.2015,01.10.2015,18.11.2015,29.07.2016,,18.11.2015,29.07.2016,1,"42486,858611111"
Direktoratet for nødkommunikasjon DNK,235,354420,IPVPN,complete order,28969061,28.09.2015,10.11.2015,01.10.2015,18.11.2015,31.05.2016,,10.11.2015,31.05.2016,1,"42486,858611111"
Net 2 You AS,691,393858,Internet,validate & disp.,24315,25.02.2016,,,,,,,,1,"42486,858611111"
Statkraft AS,302,394398,Capacity,plan & design,10511534,02.03.2016,,01.04.2016,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,399365,IPVPN,validate & disp.,32320446,12.04.2016,,,,,,,,1,"42486,858611111"
EVRY NORGE AS,175,399519,IPVPN,plan & design,28699452,12.04.2016,,14.04.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,368582,IPVPN,complete order,28754010,21.01.2016,15.02.2016,21.01.2016,04.03.2016,04.03.2016,,10.02.2016,04.03.2016,1,"42486,858611111"
Ice Communication Norge AS,267,368583,IPVPN,complete order,28836046,21.01.2016,15.02.2016,21.01.2016,04.03.2016,04.03.2016,,15.02.2016,04.03.2016,1,"42486,858611111"
Harald A. Møller AS avd. IKT,248,348213,IPVPN,validate & disp.,28281742,15.07.2015,,,,,,,,1,"42486,858611111"
ADVOKATFELLESSKAPET SWAN DA,692,368597,Internet,plan & design,28112378,21.01.2016,,18.04.2016,,,,,,1,"42486,858611111"
Senter For Livshjelp,693,368609,Internet,finalize access,28873650,21.01.2016,09.02.2016,22.01.2016,28.03.2016,19.04.2016,,,28.04.2016,1,"42486,858611111"
Atea AS.,234,354436,IPVPN,complete order,28665757,25.09.2015,30.09.2015,25.09.2015,06.10.2015,30.09.2015,,30.09.2015,06.10.2015,1,"42486,858611111"
NorgesGruppen Data AS,232,359928,IPVPN,plan & design,28536058,17.11.2015,,18.11.2015,,,,,,1,"42486,858611111"
Direktoratet for nødkommunikasjon DNK,235,351392,IPVPN,complete order,28402705,02.09.2015,19.11.2015,28.10.2015,11.12.2015,01.04.2016,,15.01.2016,30.04.2016,1,"42486,858611111"
Ice Communication Norge AS,267,395343,IPVPN,plan & design,28856904,10.03.2016,,11.03.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,395341,IPVPN,plan & design,28963741,10.03.2016,,11.03.2016,,,,,,1,"42486,858611111"
HomeNet As,245,399437,IPVPN,plan & design,28728433,19.04.2016,,09.05.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,395342,IPVPN,plan & design,28468352,10.03.2016,,11.03.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,395331,IPVPN,plan & design,28359232,10.03.2016,,11.03.2016,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,399529,IPVPN,validate & disp.,32334227,12.04.2016,,,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,395346,IPVPN,plan & design,28537186,10.03.2016,,11.03.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,395325,IPVPN,plan & design,28941632,10.03.2016,,11.03.2016,,,,21.04.2016,,1,"42486,858611111"
Ice Communication Norge AS,267,395320,IPVPN,plan & design,28330270,10.03.2016,,11.03.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,395319,IPVPN,plan & design,28464989,10.03.2016,,11.03.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,395313,IPVPN,plan & design,28901309,10.03.2016,,11.03.2016,,,,25.05.2016,,1,"42486,858611111"
Ice Communication Norge AS,267,395290,IPVPN,plan & design,28492268,10.03.2016,,11.03.2016,,,,18.05.2016,,1,"42486,858611111"
NorgesGruppen Data AS,232,354464,IPVPN,plan & design,28840283,25.09.2015,,28.10.2015,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,354466,IPVPN,finalize access,28717726,27.09.2015,07.10.2015,29.09.2015,16.11.2015,17.11.2015,,,27.11.2015,1,"42486,858611111"
Atea AS.,234,399440,IPVPN,finalize access,28644958,12.04.2016,11.05.2016,15.04.2016,08.07.2016,26.05.2016,,,08.07.2016,1,"42486,858611111"
Ice Communication Norge AS,267,395324,IPVPN,plan & design,28510134,10.03.2016,,11.03.2016,,,,26.04.2016,,1,"42486,858611111"
Ice Communication Norge AS,267,395316,IPVPN,plan & design,28513500,10.03.2016,,11.03.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,395309,IPVPN,plan & design,28986332,10.03.2016,,11.03.2016,,,,09.05.2016,,1,"42486,858611111"
Ice Communication Norge AS,267,395301,IPVPN,plan & design,28645245,10.03.2016,,11.03.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,395299,IPVPN,plan & design,28899530,10.03.2016,,11.03.2016,,,,10.05.2016,,1,"42486,858611111"
